1,AARTIPHARM,INE0LRU01027,616.35,20
1360,ATULAUTO,INE951D01028,641.4,80
1361,FOSECOIND,INE519A01011,4762.1,80
1362,SOLARA,INE624Z01016,803.85,80
1363,NETF,INF277K015R5,264.32,80
1364,CLSEL,INE419D01026,338.7,80
1365,GOKULAGRO,INE314T01025,265.85,80
1366,KUANTUM,INE529I01021,137.2,80
1367,MAFANG,INF769K01HF4,96.16,80
1368,SDL26BEES,INF204KC1022,125.17,80
1369,UNITEDTEA,INE458F01011,448.3,80
1370,VIKASLIFE,INE161L01027,4.73,80
1371,SHALPAINTS,INE849C01026,128.87,80
1372,TIIL,INE545H01011,3077.9,80
1373,DEEPINDS,INE0FHS01024,475.5,80
1374,EXXARO,INE0GFE01018,95.86,80
1375,GRPLTD,INE137I01015,3432.45,100
1376,JMA,INE412C01023,104.63,80
1377,WINDLAS,INE0H5O01029,999.1,80
1378,YUKEN,INE384C01016,1199.65,80
1379,SANGHIIND,INE999B01013,81.35,80
1380,JAGSNPHARM,INE048B01027,473.45,80
1381,SUNFLAG,INE947A01014,214.88,80
1382,SPARC,INE232I01014,210.02,80
1383,RGL,INE722H01024,176.88,80
1384,RML,INE050H01012,1071.35,80
1385,SAKHTISUG,INE623A01011,37.67,80
1386,RAMCOSYS,INE246B01019,405.85,80
1387,IVZINGOLD,INF205K01361,6762.1,80
1388,PPAP,INE095I01015,200.7,80
1389,PRIMESECU,INE032B01021,327.4,80
1390,PANACEABIO,INE922B01023,351.75,100
1391,OMAXE,INE800H01010,125.17,80
1392,LOKESHMACH,INE397H01017,387.1,80
1393,AMBIKCO,INE540G01014,1605.45,80
1394,SUNDARMHLD,INE202Z01029,354.4,80
1395,AGSTRA,INE583L01014,93.28,80
1396,FIBERWEB,INE296C01020,43.39,100
1397,GRWRHITECH,INE291A01017,4034.2,80
1398,AUTOIETF,INF109KC10V2,25.7,80
1399,JPOLYINVST,INE147P01019,774.5,80
1400,MIDCAP,INF174KA1IB3,168.84,80
1401,MAKEINDIA,INF769K01IB1,151.21,80
1402,BAIDFIN,INE020D01022,15.62,100
1403,MGEL,INE0APB01024,26.6,100
1404,AXISCETF,INF846K016C7,123.49,80
1405,CSLFINANCE,INE718F01018,396.5,80
1406,HDFCNEXT50,INF179KC1HS2,74.99,80
1407,HDFCNIF100,INF179KC1HR4,26.35,80
1408,MODISONLTD,INE737D01021,172.48,100
1409,RADHIKAJWE,INE583V01021,129.29,100
1410,RAMAPHO,INE809A01024,212.54,80
1411,RAMRAT,INE207E01023,678.5,80
1412,SPORTKING,INE885H01029,115.61,80
1413,SBIETFQLTY,INF200KA1WX6,240.85,80
1414,NEOGEN,INE136S01016,2090.55,80
1415,DHANUKA,INE435G01025,1524.6,80
1416,PENIND,INE932A01024,185.87,80
1417,RUSHIL,INE573K01025,32.94,80
1418,MOM50,INF247L01536,254.88,80
1419,JOCIL,INE839G01010,199.78,80
1420,VIPCLOTHNG,INE450G01024,42.23,100
1421,ZODIACLOTH,INE206B01013,119.96,80
1422,ASAL,INE900C01027,697.25,80
1423,BHARATGEAR,INE561C01019,104.91,80
1424,CANTABIL,INE068L01024,251.95,80
1425,CAREERP,INE521J01018,516.75,100
1426,SASTASUNDR,INE019J01013,305.2,80
1427,RAMKY,INE874I01013,669.4,80
1428,CGCL,INE180C01042,194.83,80
1429,AXISGOLD,INF846K01W80,64.79,80
1430,SMLISUZU,INE294B01019,1786.7,80
1431,TTL,INE592B01016,115,80
1432,MARALOVER,INE882A01013,75.69,80
1433,LOVABLE,INE597L01014,133.67,100
1434,ORISSAMINE,INE725E01024,8862.2,80
1435,PFS,INE560K01014,45.81,80
1436,BIRLACABLE,INE800A01015,233.9,80
1437,BSLGOLDETF,INF209KB18D3,68.3,80
1438,ASTEC,INE563J01010,1094.1,80
1439,NIPPOBATRY,INE567A01028,561.45,80
1440,ORIENTCER,INE569C01020,49.47,80
1441,DBCORP,INE950I01011,333.8,80
1442,GANESHHOUC,INE460C01014,1022,80
1443,GOACARBON,INE426D01013,783.25,80
1444,HERCULES,INE688E01024,242.35,100
1445,MMTC,INE123F01029,81.71,80
1446,DBREALTY,INE879I01012,178.42,80
1447,MUNJALAU,INE672B01032,137.37,80
1448,GEECEE,INE916G01016,401.4,80
1449,AMRUTANJAN,INE098F01031,770.05,80
1450,EMMBI,INE753K01015,127.71,80
1451,TEXMOPIPES,INE141K01013,75.53,80
1452,THANGAMAYL,INE085J01014,2462.5,80
1453,IFBIND,INE559A01017,2281.05,80
1454,ISFT,INE566K01011,144.14,100
1455,KECL,INE134B01017,186.25,80
1456,SHARIABEES,INF732E01128,583.83,80
1457,HNGSNGBEES,INF204KB19I1,319.65,80
1458,ALPHAGEO,INE137C01018,429.65,100
1459,DCM,INE498A01018,93.02,100
1460,NAHARCAP,INE049I01012,301.45,80
1461,RUCHIRA,INE803H01014,128.93,80
1462,VENUSREM,INE411B01019,345.95,80
1463,ZEEMEDIA,INE966H01019,21.76,100
1464,AUTOIND,INE718H01014,116.64,80
1465,KAMATHOTEL,INE967C01018,196.1,80
1466,NECLIFE,INE023H01027,37.47,100
1467,PONNIERODE,INE838E01017,465.3,80
1468,PRECWIRE,INE372C01037,206.04,80
1469,SPLIL,INE978G01016,57.45,80
1470,DICIND,INE303A01010,778.8,100
1471,GOLDIAM,INE025B01025,376.4,80
1472,HLVLTD,INE102A01024,19.3,80
1473,HTMEDIA,INE501G01024,26.33,80
1474,SASKEN,INE231F01020,1698.8,80
1475,AKSHOPTFBR,INE523B01011,10.26,80
1476,HITECHGEAR,INE127B01011,815.7,100
1477,SUZLON,INE040H01021,73.01,80
1478,AURIONPRO,INE132H01018,1716.7,80
1479,KANORICHEM,INE138C01024,138.16,80
1480,MRO-TEK,INE398B01018,90.64,80
1481,HIL,INE557A01011,2727.85,80
1482,KABRAEXTRU,INE900B01029,456.2,80
1483,ATFL,INE209A01019,946.6,80
1484,KERNEX,INE202H01019,769.8,80
1485,NAHARINDUS,INE289A01011,145.45,80
1486,STERTOOLS,INE334A01023,554.85,80
1487,NITINSPIN,INE229H01012,409.85,80
1488,ENIL,INE265F01028,204.89,80
1489,JAGRAN,INE199G01027,89.57,80
1490,SAKUMA,INE190H01024,4.38,100
1491,VHL,INE701A01023,4071.35,80
1492,BLKASHYAP,INE350H01032,86.96,80
1493,SCI,INE109A01011,239.6,80
1494,SEAMECLTD,INE497B01018,1378.5,80
1495,SHANTIGEAR,INE631A01022,609.9,80
1496,SHOPERSTOP,INE498B01024,747.85,80
1497,STARPAPER,INE733A01018,215.29,80
1498,STCINDIA,INE655A01013,159.59,80
1499,TEXINFRA,INE435C01024,114.48,80
1500,THOMASCOOK,INE332A01027,201.26,80
1501,TNPETRO,INE148A01019,86.4,80
1502,TNPL,INE107A01015,200.78,80
1503,TVTODAY,INE038F01029,223.04,80
1504,UCAL,INE139B01016,181.86,80
1505,UNICHEMLAB,INE351A01035,732.1,80
1506,XPROINDIA,INE445C01015,1148.65,80
1507,ZUARIIND,INE217A01012,343.95,80
1508,NIITLTD,INE161A01038,167.26,80
1509,BANARISUG,INE459A01010,3716.85,80
1510,OSWALGREEN,INE143A01010,51.37,80
1511,SIL,INE173A01025,26.88,100
1512,SURYALAXMI,INE713B01026,88.13,80
1513,JINDALPOLY,INE197D01010,795.6,80
1514,HDFCNIFBAN,INF179KC1HY0,52.37,80
1515,ALPL30IETF,INF109KC17V7,30.4,80
1516,GULFPETRO,INE586G01017,78.59,80
1517,SAKSOFT,INE667G01023,238,80
1518,HIMATSEIDE,INE049A01027,164.92,80
1519,IFCI,INE039A01010,60.29,80
1520,IGARASHI,INE188B01013,714.7,80
1521,INDIANCARD,INE061A01014,277.5,80
1522,INDIANHUME,INE323C01030,461.8,80
1523,INDOCO,INE873D01024,341.65,80
1524,INDORAMA,INE156A01020,45.34,80
1525,SETF10GILT,INF200KA1JT1,239.98,80
1526,ALPHAETF,INF769K01KU7,28.19,80
1527,AMNPLST,INE275D01022,316.4,80
1528,KAMDHENU,INE390H01012,522.2,80
1529,INSECTICID,INE070I01018,814.55,80
1530,EXPLEOSOL,INE201K01015,1283.25,80
1531,JPPOWER,INE351F01018,19.9,80
1532,JAYNECOIND,INE854B01010,47.27,80
1533,NIFTY1,INF174K014P6,269.25,80
1534,WHEELS,INE715A01015,775.15,80
1535,BANSWRAS,INE629D01020,140,80
1536,RUBYMILLS,INE301D01026,264.1,80
1537,GARFIBRES,INE276A01018,4190.85,80
1538,INFRABEES,INF732E01268,946.17,80
1539,ATAM,INE09KD01013,147.45,80
1540,BLUEJET,INE0KBH01020,512.85,80
1541,DJML,INE0B1K01014,120.46,100
1542,PSUBANKADD,INF740KA1SY9,66.04,80
1543,LYKALABS,INE933A01014,148.68,80
1544,RAYMOND,INE301A01014,1702.9,80
1545,SANGAMIND,INE495C01010,423.4,80
1546,JTEKTINDIA,INE643A01035,172.37,80
1547,VARDHACRLC,INE116G01013,57.7,80
1548,ITETF,INF769K01KV5,43.48,80
1549,JAYAGROGN,INE785A01026,290.5,80
1550,MANINDS,INE993A01026,319.3,80
1551,RANASUG,INE625B01014,20.98,80
1552,INDSWFTLAB,INE915B01019,126.88,100
1553,REPRO,INE461B01014,589,80
1554,ORIENTHOT,INE750A01020,169.3,80
1555,KKCL,INE401H01017,646.05,80
1556,PLAZACABLE,INE0INJ01017,85.24,80
1557,SENSEXETF,INF769K01KT9,82.01,80
1558,DONEAR,INE668D01028,129,100
1559,RAMANEWS,INE278B01020,18.94,80
1560,SMSPHARMA,INE812G01025,333.05,80
1561,HONDAPOWER,INE634A01018,3908.65,80
1562,ASIANTILES,INE022I01019,74.08,80
1563,SWELECTES,INE409B01013,1133.1,80
1564,ANMOL,INE02AR01019,32.02,80
1565,AXISBPSETF,INF846K01Z04,12.1,80
1566,AXISHCETF,INF846K01Z12,148.76,80
1567,DHUNINV,INE320L01011,2372.4,80
1568,DPWIRES,INE864X01013,421.45,80
1569,APOLSINHOT,INE451F01024,1804.8,80
1570,BARBEQUE,INE382M01027,642.25,80
1571,CHEMFAB,INE783X01023,1147.85,80
1572,HISARMETAL,INE598C01011,190.91,80
1573,INFOBEAN,INE344S01016,408.4,80
1574,SMCGLOBAL,INE103C01036,160.78,80
1575,DSSL,INE417B01040,1333.05,80
1576,SHREYAS,INE757B01015,373.3,80
1577,ICEMAKE,INE520Y01019,840.7,80
1578,HEALTHIETF,INF109KC1Q72,149.33,80
1579,MMP,INE511Y01018,369.6,100
1580,SWANENERGY,INE665A01038,538.5,80
1581,VSTTILLERS,INE764D01017,4592.2,80
1582,REPL,INE364Z01019,204.85,80
1583,SBCL,INE386D01027,685.5,80
1584,JPASSOCIAT,INE455F01025,8.12,100
1585,RAJSREESUG,INE562B01019,69.27,80
1586,TATAINVEST,INE672A01018,6855.15,80
1587,IVC,INE050B01023,11.44,100
1588,JINDALPHOT,INE796G01012,769.15,80
1589,SIGIND,INE529F01035,70.49,80
1590,STEELCITY,INE395H01011,97.39,80
1591,WORTH,INE196Y01018,134.53,80
1592,HUHTAMAKI,INE275B01026,392.95,80
1593,DATAMATICS,INE365B01017,598.45,80
1594,LICMFGOLD,INF397L01554,6981.7,80
1595,ASALCBR,INE073G01016,940.55,80
1596,MAGADSUGAR,INE347W01011,826.15,80
1597,MAHEPC,INE215D01010,122.79,80
1598,NEXT50,INF769K01FN2,752.39,80
1599,PPL,INE050001010,578.5,80
1600,EMAMIPAP,INE830C01026,112.59,80
1601,HERANBA,INE694N01015,479.5,80
1602,HLEGLAS,INE461D01028,383.45,80
1603,IT,INF174KA1GC5,45.36,80
1604,NSIL,INE023A01030,6251.5,80
1605,SAKAR,INE732S01012,308.45,80
1606,GRSE,INE382Z01011,1744.7,80
1607,MANGALAM,INE584F01014,120.3,80
1608,SESHAPAPER,INE630A01024,322.35,80
1609,WOCKPHARMA,INE049B01025,1054.65,80
1610,RPGLIFE,INE105J01010,2797.55,80
1611,DLINKINDIA,INE250K01012,546.8,80
1612,AHLEAST,INE926K01017,183.72,80
1613,INDRAMEDCO,INE681B01017,432.85,80
1614,GENUSPOWER,INE955D01029,420.65,80
1615,DREDGECORP,INE506A01018,1076.95,80
1616,KOKUYOCMLN,INE760A01029,174.21,80
1617,BPL,INE110A01019,120.12,80
1618,BALAJITELE,INE794B01026,61,100
1619,ZFCVINDIA,INE342J01019,14478.9,80
1620,WSI,INE100D01014,140.42,80
1621,UNIENTER,INE037A01022,170.63,80
1622,VIMTALABS,INE579C01029,552.15,80
1623,TVSELECT,INE236G01019,403.05,100
1624,TCI,INE688A01022,1073.15,80
1625,AHLADA,INE00PV01013,103.11,80
1626,AMJLAND,INE606A01024,52.27,100
1627,BAJAJHCARE,INE411U01027,376.45,80
1628,BANARBEADS,INE655B01011,132.34,80
1629,BHAGCHEM,INE414D01027,366.1,80
1630,EQUAL50ADD,INF740KA1QK2,326.91,80
1631,FINOPB,INE02NC01014,435.25,80
1632,HEALTHY,INF209KB10C2,14.99,80
1633,CONSUMIETF,INF109KC1V42,123.84,80
1634,KRITI,INE479D01038,214.63,80
1635,MANORG,INE370D01013,535.2,100
1636,MBAPL,INE900L01010,229.95,80
1637,PARAS,INE045601015,1056.1,80
1638,PAYTM,INE982J01020,696.15,80
1639,SBC,INE04AK01028,29.04,80
1640,TECH,INF209KB11D8,44.53,80
1641,VAISHALI,INE972X01022,20.08,100
1642,ASIANENE,INE276G01015,360.3,80
1643,DANGEE,INE688Y01022,8.12,80
1644,DCMSRIND,INE843D01027,194.02,80
1645,DMCC,INE505A01010,265.45,80
1646,FOODSIN,INE976E01023,128.29,80
1647,GOCOLORS,INE0BJS01011,1239.9,80
1648,LATENTVIEW,INE0I7C01011,484.7,80
1649,MAHKTECH,INF769K01HS7,18.64,80
1650,MONQ50,INF247L01AU3,62.92,80
1651,SALONA,INE498E01010,285.3,80
1652,SHIVALIK,INE788J01021,571.6,80
1653,SMLT,INE017W01010,194.45,80
1654,TARSONS,INE144Z01023,411.25,80
1655,BIRLAMONEY,INE865C01022,173.97,100
1656,DOLATALGO,INE966A01022,140.87,80
1657,EROSMEDIA,INE416L01017,19.75,80
1658,GFLLIMITED,INE538A01037,93.04,80
1659,NDLVENTURE,INE353A01023,110.68,80
1660,HNDFDS,INE254N01026,632.35,80
1661,KHADIM,INE834I01025,413.15,80
1662,MAHESHWARI,INE263W01010,61.36,80
1663,NPBET,INF277K010X4,261.28,80
1664,PAISALO,INE420C01059,51.58,80
1665,QNIFTY,INF082J01028,2673.15,80
1666,REFEX,INE056I01025,485.65,100
1667,ROHLTD,INE283H01019,336.9,80
1668,ZOTA,INE358U01012,619.05,80
1669,ITIETF,INF109KC16I6,45.65,80
1670,RAJRATAN,INE451D01029,552.7,80
1671,SMSLIFE,INE320X01016,1536.6,100
1672,AXISBNKETF,INF846K01X63,523.29,80
1673,CHEMBOND,INE995D01025,600.2,80
1674,LIKHITHA,INE060901027,372.65,80
1675,SATIA,INE170E01023,111.18,80
1676,THEMISMED,INE083B01024,268.7,80
1677,UTIBANKETF,INF789F1AUV1,52.56,80
1678,VERTOZ,INE188Y01023,20.59,80
1679,TEMBO,INE869Y01010,499.55,100
1680,ARIHANTCAP,INE420B01036,117.51,80
1681,DPABHUSHAN,INE266Y01019,1827.3,80
1682,RAMCOIND,INE614A01028,240.9,80
1683,RANEHOLDIN,INE384A01010,1958.9,80
1684,BBOX,INE676A01027,478.6,80
1685,KIRLOSIND,INE250A01039,5199.5,80
1686,KOTHARIPRO,INE823A01017,156.25,100
1687,SIYSIL,INE076B01028,529.65,80
1688,BLISSGVS,INE416D01022,130.46,80
1689,MMFL,INE227C01017,545.1,80
1690,SAGCEM,INE229C01021,226.06,80
1691,PSUBANK,INF373I01023,658.99,80
1692,ARIES,INE298I01015,260.8,80
1693,CORDSCABLE,INE792I01017,213.82,80
1694,MANAKSIA,INE015D01022,98.95,80
1695,GSS,INE871H01011,74.15,80
1696,ONMOBILE,INE809I01019,84.25,80
1697,SEPC,INE964H01014,28.29,80
1698,QGOLDHALF,INF082J01408,64.2,80
1699,KIRIINDUS,INE415I01015,385.75,80
1700,LOTUSEYE,INE947I01017,71.49,100
1701,PUNJABCHEM,INE277B01014,1184.9,80
1702,20MICRONS,INE144J01027,291.9,100
1703,ALKALI,INE773I01017,121.94,80
1704,HGS,INE170I01016,778.95,80
1705,AJMERA,INE298G01027,804.85,80
1706,NILKAMAL,INE310A01015,1905.95,80
1707,DISHTV,INE836F01026,13.59,80
1708,ICRA,INE725G01011,7227.75,80
1709,NAHARSPING,INE290A01027,273.3,80
1710,HILTON,INE788H01017,83.9,80
1711,NELCAST,INE189I01024,123.59,80
1712,DENORA,INE244A01016,1462.1,80
1713,ADSL,INE102I01027,290.95,80
1714,ALPA,INE385I01010,118.51,100
1715,DHANBANK,INE680A01011,37.03,80
1716,GUJAPOLLO,INE826C01016,323.1,100
1717,PURVA,INE323I01011,407.2,80
1718,SELAN,INE818A01017,853.45,80
1719,TAKE,INE142I01023,18.72,80
1720,NCLIND,INE732C01016,212.53,80
1721,MANGCHEFER,INE558B01017,133.59,80
1722,VLSFINANCE,INE709A01018,414.45,80
1723,JCHAC,INE782A01015,2528.9,80
1724,RSYSTEMS,INE411H01032,520.7,80
1725,HEUBACHIND,INE492A01029,546.75,80
1726,MIRZAINT,INE771A01026,43.04,80
1727,HCC,INE549A01026,42.24,80
1728,XCHANGING,INE692G01013,116.89,80
1729,KOHINOOR,INE080B01012,42.9,80
1730,RSWM,INE611A01016,201.05,80
1731,ACLGATI,INE152B01027,107.07,80
1732,MANALIPETC,INE201A01024,73.13,80
1733,ONWARDTEC,INE229A01017,418.35,80
1734,NELCO,INE045B01015,965.2,80
1735,PENINLAND,INE138A01028,52.85,80
1736,VASCONEQ,INE893I01013,59.19,80
1737,SPECIALITY,INE247M01014,162.47,80
1738,BSLSENETFG,INF209KB10E8,80.16,80
1739,COASTCORP,INE377E01016,269.48,80
1740,DCMNVL,INE08KP01019,223.43,80
1741,GANESHBE,INE388A01029,145.75,80
1742,INTLCONV,INE575C01027,94.34,80
1743,KRISHANA,INE506W01012,224.52,80
1744,MASPTOP50,INF769K01HP3,44.78,80
1745,MEDICAMEQ,INE646B01010,513.25,80
1746,PALREDTEC,INE218G01033,113.27,100
1747,PASUPTAC,INE818B01023,49.15,100
1748,LIBAS,INE908V01012,17.54,80
1749,JINDRILL,INE742C01031,603.35,80
1750,JISLDVREQS,IN9175A01010,32.4,80
1751,GOLDSHARE,INF789F1AUX7,65.1,80
1752,FACT,INE188A01015,913.2,80
1753,ANDHRSUGAR,INE715B01021,106.55,80
1754,FLAIR,INE00Y201027,293.9,80
1755,HDFCBSE500,INF179KC1EZ4,37.46,80
1756,MAXESTATES,INE03EI01018,596.6,80
1757,ABSLPSE,INF209KB19Z4,10.77,80
1758,MIDSMALL,INF769K01LJ8,54.27,80
1759,WEALTH,INE658T01017,1670.05,100
1760,GSEC10IETF,INF109KC18O0,239.77,80
1761,MOLOWVOL,INF247L01BL0,38.46,80
1762,AARON,INE721Z01010,273.2,80
1763,LOWVOL,INF769K01JU9,207.09,80
1764,MEGASTAR,INE00EM01016,246.05,80
1765,PRITI,INE974Z01015,137.81,80
1766,PTCIL,INE596F01018,13280.15,80
1767,SIGMA,INE0A0S01010,376.8,80
1768,SILVERETF,INF789F1AYK6,89.79,80
1769,SILVERTUC,INE625X01018,720.25,80
1770,DELTAMAGNT,INE393A01011,101.27,80
1771,FILATFASH,INE185E01021,1.01,100
1772,JNKINDIA,INE0OAF01028,689.9,80
1773,UNITEDPOLY,INE368U01011,120.32,100
1774,AXISILVER,INF846K011K1,91.94,80
1775,COMPUSOFT,INE453B01029,31.41,80
1776,GLOBAL,INE291W01029,206.96,80
1777,HARSHA,INE0JUS01029,497.05,80
1778,HDFCQUAL,INF179KC1DL6,63.19,80
1779,HDFCVALUE,INF179KC1DK8,145.06,80
1780,KRITINUT,INE798K01010,153.59,100
1781,KSOLVES,INE0D6I01015,1028.6,80
1782,SHIVAMILLS,INE644Y01017,93.93,80
1783,SERVOTECH,INE782X01033,186.09,80
1784,HDFCSENSEX,INF179KC1HX2,90.27,80
1785,LOWVOLIETF,INF109KC19U5,22.2,80
1786,NV20BEES,INF204KB18I3,161.71,80
1787,SPENCERS,INE020801028,100.23,80
1788,KAPSTON,INE542Z01028,280.83,80
1789,HIRECT,INE835D01023,1067.9,80
1790,ALOKINDS,INE270A01029,23.11,80
1791,HDFCLOWVOL,INF179KC1HU8,20.63,80
1792,QUAL30IETF,INF109KC18V5,22.76,80
1793,LORDSCHLO,INE846D01012,138.94,80
1794,MOQUALITY,INF247L01BH8,207.69,80
1795,NETWEB,INE0NT901020,2584.75,80
1796,NIITMTS,INE342G01023,503,80
1797,REDTAPE,INE0LXT01019,922.85,80
1798,RITCO,INE01EG01016,401.1,80
1799,SINDHUTRAD,INE325D01025,24.88,80
1800,AGROPHOS,INE740V01019,42.89,80
1801,AVALON,INE0LCL01028,575.95,80
1802,GOLDETFADD,INF740KA1SW3,75.48,80
1803,BLAL,INE0N7W01012,239.03,80
1804,RACE,INE084Q01012,383.95,80
1805,SADHNANIQ,INE888C01040,54.95,80
1806,VIRINCHI,INE539B01017,31.53,80
